a=,-10,-100,-1000,-10000,-100000,-1000000,-10000000,-100000000,-1000000000,-10000000000,-100000000000,-1000000000000
root,-3.0,-2.999929428100586,-3.0000096559524536,-3.0000403970479965,-2.999941049143672,-2.999947406933643,-2.9999346549302572,-2.999989404599546,-3.000046266018103,-2.9999467918351996,-3.000000082720371,-3.0000333894291096
iterations,4,21,25,28,31,35,38,41,45,48,51,55
time,0.0019834041595458984,0.007001638412475586,0.00800180435180664,0.010002613067626953,0.011002302169799805,0.010001420974731445,0.012003898620605469,0.015002727508544922,0.013002872467041016,0.016004085540771484,0.017003297805786133,0.0200045108795166
relative error,0.0,0.002352451986137064,0.00032186404581913505,0.0013465501343338977,0.001965067158397595,0.001753132946114995,0.0021782164366603747,0.00035318126249544963,0.0015421768199687623,0.00177363695066795,2.757345623884968e-06,0.001112968583190663
